2.306868804683660178e-17
1.999999999993913764e-03
3.999999999992502608e-03
5.999999999992951943e-03
7.999999999991194710e-03
9.999999999993397851e-03
1.199999999999377086e-02
1.399999999999263813e-02
1.599999999999613537e-02
1.799999999999451344e-02
1.999999999999436950e-02
2.199999999999183511e-02
2.399999999999101463e-02
2.599999999999392034e-02
2.799999999999012307e-02
2.999999999999033995e-02
3.199999999998928701e-02
3.399999999998954553e-02
3.599999999999551475e-02
3.799999999998954908e-02
3.999999999999120232e-02
4.199999999999335515e-02
4.399999999999156669e-02
4.599999999999111744e-02
4.799999999999328415e-02
4.999999999999026751e-02
5.199999999999148359e-02
5.399999999999208211e-02
5.599999999999136224e-02
5.799999999999029543e-02
